Gene,Log2FoldChange,PValue,FDR
IQCG,0.482379861111113,0.001292280717695017,0.06288672997496048
INHBB,0.5365769444444428,0.001340339682515049,0.06289040133232902
PTPN1,-0.22874333333333396,0.0013245108501425465,0.06289040133232902
ARHGAP28,-0.9319793055555552,0.0013054472927100439,0.06289040133232902
A2LD1,0.5643769444444438,0.0013363417381687364,0.06289040133232902
ZNF571,0.3106162500000007,0.0013087636870523945,0.06289040133232902
ZNF626,0.3415268055555547,0.001317321390455514,0.06289040133232902
LMX1A,-0.3237228472222222,0.001320236664209414,0.06289040133232902
PRDXDD1P,0.4000834722222226,0.0013296940721488312,0.06289040133232902
CYP3A5,0.9278600000000004,0.0013357442413764894,0.06289040133232902
EFNA5,0.8773810416666663,0.0013107033347456503,0.06289040133232902
MGC2752,0.24634861111111306,0.001340226572242011,0.06289040133232902
GSX2,1.2063768749999997,0.00132589351969562,0.06289040133232902
SLC38A3,0.5509306249999995,0.0013357863421772371,0.06289040133232902
RSU1,-0.23316909722222512,0.0013142867868018006,0.06289040133232902
ZNF208,-0.8416629166666667,0.0013021480022194743,0.06289040133232902
ZDHHC23,0.7056418750000013,0.001359892942924226,0.06332893174461174
MYH13,-0.110953125,0.0013690130209287887,0.06332893174461174
MAGEC1,-0.4668421527777777,0.0013681679000315551,0.06332893174461174
SOCS2,0.9201847916666654,0.0013544192079290572,0.06332893174461174
CARD8,0.22206437499999865,0.0013643276876441986,0.06332893174461174
MAOB,0.7620491666666673,0.0013620397632826064,0.06332893174461174
NXN,-0.491126805555556,0.0013816739992084293,0.06361106542252416
C2orf63,0.362581111111111,0.0013825692200955442,0.06361106542252416
GSDMD,0.5518088194444442,0.0013848187182523063,0.06361106542252416
SLC9A11,0.7223209027777775,0.0013944267724813185,0.06375448917902958
GRAMD1C,0.4541165277777788,0.0013940066630991556,0.06375448917902958
HOXD11,1.1483511111111095,0.0014001346662399206,0.06386693164333374
FMN2,0.36731319444444566,0.0014076998033117493,0.06406337530812266
TSTD1,0.9234779861111111,0.0014200976628646889,0.06447833730235517
CAB39L,0.4129468055555563,0.0014313229206338004,0.0648382687088952
CLYBL,0.4093099999999996,0.0014491372848304959,0.0651528982338932
SFRS5,0.3000890972222212,0.001453098005859546,0.0651528982338932
TMEM231,0.5038980555555561,0.0014487701994787042,0.0651528982338932
SHOX2,0.7338561805555566,0.0014581523511145984,0.0651528982338932
VOPP1,0.9820027083333276,0.0014569162353758247,0.0651528982338932
ZNF716,-0.3043420138888889,0.001449782901388529,0.0651528982338932
ABCD2,0.6062495833333337,0.0014619563509047347,0.06517474344396164
POLR2J4,0.2739764583333315,0.0014698937777619704,0.06538034314660711
OSBPL3,0.44808770833333256,0.001479983015205338,0.06552578861447804
OPLAH,0.7178593749999997,0.0014831625601954591,0.06552578861447804
HOXB4,1.4336513888888902,0.0014804436495927914,0.06552578861447804
BEND4,-0.9505042361111116,0.0014944750523966889,0.06566888960348281
METT11D1,0.2992275000000042,0.001503886951416441,0.06566888960348281
CDH19,-1.2529979861111107,0.0014973403164130197,0.06566888960348281
ADO,-0.22538673611111193,0.0015063013548703157,0.06566888960348281
TOM1L1,0.7267488194444445,0.001500077481486409,0.06566888960348281
MAT2A,0.26252340277777897,0.001506442991412551,0.06566888960348281
CCDC130,0.3079061111111123,0.0015178093132721055,0.06587225408152228
CIRBP,0.33041923611110846,0.001517055433531824,0.06587225408152228
GPBAR1,-0.43957277777777737,0.0015244907986681708,0.06601649581897849
NBPF4,-0.1925518055555555,0.001534562145228347,0.06616116617366076
ZNF235,0.2758981944444452,0.0015315640505767308,0.06616116617366076
FLJ23867,-0.4282254861111099,0.00153827422975521,0.06617608612032261
LOC147727,0.343086111111111,0.0015697017777287596,0.06711788742709852
FAM22A,-0.7556261805555557,0.0015678444497675454,0.06711788742709852
CCDC159,0.2991405555555575,0.001570408352821227,0.06711788742709852
PRSS50,0.725934791666667,0.0015739309891607005,0.06712252331214615
CELA2B,-0.058996875000000004,0.0015820442264879544,0.06732248807955234
ATP6V0A4,-1.050262430555556,0.0016133546171592027,0.0679135728057989
DCTD,0.22209993055555444,0.0016201152413997805,0.0679135728057989
CHST10,0.2506957638888885,0.0016048896115948164,0.0679135728057989
POLR3D,-0.3028696527777779,0.0016074584911881346,0.0679135728057989
ZNF772,0.2748093055555554,0.0016180623983074185,0.0679135728057989
TNIP2,-0.2349768749999992,0.001613197990863511,0.0679135728057989
SLC4A5,-0.32552048611110873,0.0016113011676245205,0.0679135728057989
COL23A1,1.210265486111112,0.001634811576853091,0.06823445432179488
ODZ1,0.9325613194444431,0.001642984977814398,0.06823445432179488
THRSP,0.6234375694444443,0.0016328617847103622,0.06823445432179488
SLC1A3,0.46851631944444705,0.001642154090351602,0.06823445432179488
RBP1,0.6936809722222215,0.0016451236698133659,0.06823445432179488
DFNB59,0.4936554166666651,0.001651123153937467,0.06827560187760591
LRIT3,0.5846410416666674,0.0016600070039417916,0.06827560187760591
ADAM33,0.9492480555555538,0.0016539513970791366,0.06827560187760591
PDE3B,-0.541103402777777,0.0016569103451780998,0.06827560187760591
C5orf38,-1.4408574305555562,0.0016686620453471017,0.06834561627400838
PFKP,-0.3840155555555569,0.0016680821327216672,0.06834561627400838
GRAMD3,0.48443590277777737,0.001676419977809663,0.06852061697242821
CLCC1,0.16501097222222327,0.001684352951618954,0.0687020311801424
POLR3A,-0.27868680555555514,0.0016938019797142383,0.06880195644872299
IFT80,0.268226805555555,0.0016923353515876814,0.06880195644872299
ALDH1B1,-0.33421152777777685,0.0017028635332472346,0.06902741662606315
YME1L1,-0.17614277777777687,0.0017073165702284176,0.069065522161915
BYSL,-0.31009944444444315,0.0017136394415614444,0.06917895569013963
DLEC1,0.9710756249999992,0.0017264841656298845,0.06934047413009327
GDNF,-0.5059798611111112,0.0017282213796411853,0.06934047413009327
TAPBPL,0.39882090277778026,0.001721937337544529,0.06934047413009327
DMRTA2,1.1852888888888904,0.0017362166019167732,0.06951938573051683
ZNF695,-0.8943915277777785,0.0017485261296979226,0.06986996688996171
FAM108C1,0.3835159722222219,0.0017563301457583181,0.07003945368277593
SFRS11,0.2402278472222239,0.0017676649305624099,0.07034877031347567
LRGUK,0.6910854861111115,0.001772024649655106,0.0703798072974129
SLC26A4,0.6538981944444435,0.0017913989207535435,0.07086298346481824
GAB3,0.42482729166666555,0.0017904970488441772,0.07086298346481824
PVRL1,-0.555419791666667,0.00180698948935599,0.07122874132823373
IL19,-0.13741083333333334,0.0018078912473442842,0.07122874132823373
GBAS,0.882297361111112,0.0018134156028978476,0.07130350150594336
GMPR,0.624846805555558,0.0018301079915108967,0.0715306622526923
ELP4,0.23757937499999926,0.0018293309468597903,0.0715306622526923
HOXD10,1.1638464583333352,0.001823140982113003,0.0715306622526923
ART3,0.8798609722222226,0.001835621788885098,0.07160381819341474
MURC,-0.5840568749999995,0.0018496406477869565,0.07195293444154584
CDC14A,0.2930413194444439,0.0018518913950875987,0.07195293444154584
ZNF230,0.26993124999999996,0.0018612827160023363,0.07217518381973556
DOM3Z,0.2884796527777791,0.0018880610051026242,0.0730694475596803
SRC,-0.38399874999999817,0.001898834151963705,0.07319819495609106
GOLGA2B,0.7969347222222227,0.0018963424083980772,0.07319819495609106
C10orf46,-0.19854861111111077,0.0019048165940630459,0.07328511592813988
CNTD2,0.7453354166666677,0.0019089228824842126,0.07329965599538989
ZNF470,0.3098857638888912,0.0019192358375799729,0.07341503950602161
NEB,0.677985416666667,0.0019193962515816434,0.07341503950602161
TGFB2,0.6602368749999972,0.0019231508914143353,0.0734158184955453
SERINC5,-0.7635161805555564,0.0019284044721555114,0.07347370527631271
TGM5,1.099653194444444,0.001932385678381489,0.07348298343709879
GARS,-0.22497097222221996,0.001942048294030713,0.07356583711106708
ZNF607,0.25751909722222077,0.0019383515022392613,0.07356583711106708
TMIE,0.9885090972222219,0.0019559009549362807,0.07380616655287386
SELV,0.8449706249999993,0.0019537107244673828,0.07380616655287386
CXorf49B,-0.07983541666666667,0.001965323856090203,0.07396368663744861
PI4K2A,-0.243327847222222,0.0019713617394721806,0.07396368663744861
CASC1,0.829112430555556,0.00197047581088539,0.07396368663744861
SEC24C,-0.20252868055555417,0.001980499632781918,0.0741649957723667
VWA3A,1.2482003472222223,0.001986323463601264,0.07424167166235904
ALOX12P2,0.8594681250000011,0.001994306478881839,0.07439860602432061
HEATR4,0.6525629861111109,0.002005488223720752,0.07467405014839013
PHLDA1,-0.48162458333333014,0.0020157436666296638,0.07491402738362796
IL17D,0.5597227777777807,0.0020249093707489837,0.0751126759036321
EDA2R,0.751477708333331,0.0020342928400808925,0.07531863886250537
FAM55C,-0.31957944444444486,0.002042444978184406,0.07538755948874752
ICA1L,0.3197456944444479,0.002043823459181202,0.07538755948874752
LOC400891,0.907825486111111,0.0020556448797849577,0.07568160737185818
ZNF304,0.2463736111111121,0.002066899443075535,0.0758120206172855
RTKN,-0.36711215277777853,0.0020661029712201943,0.0758120206172855
C21orf63,0.4895038194444439,0.0021086248059410412,0.07719844261601652
KIF21A,0.40665583333333366,0.0021204485571104975,0.07747506426574707
VDAC2,-0.2220824999999973,0.002125923319535659,0.07747506426574707
ISL1,-0.43326958333333343,0.0021319435283707615,0.07747506426574707
ZNF20,0.28319652777777815,0.002131330550664847,0.07747506426574707
LRRC46,0.5908656250000002,0.0021388166559959047,0.07750523670142521
LOC400927,0.42626194444444554,0.00214854292992252,0.07750523670142521
NPNT,1.0336856944444452,0.0021484449881817623,0.07750523670142521
DCLK1,0.5373627777777763,0.0021418119137194135,0.07750523670142521
SLC16A7,-0.7226604861111112,0.0021600709695043865,0.0777783795979052
TRIM48,-0.6180927083333334,0.0021706959679026016,0.07801806714618857
STAMBP,-0.1934463888888871,0.002180123917330461,0.07821393469838844
CDC42SE1,-0.18161736111111004,0.0021886895718798978,0.07837820944109068
ANXA5,0.3724184027777788,0.002195175736287634,0.07846755450075434
ARGLU1,0.39877590277777664,0.002202308897754029,0.07857966048973541
PGAM1,-0.231070833333332,0.002214166296084322,0.07885961844387278
H1FNT,0.5055456249999999,0.002253280641305592,0.08010759024967078
CCDC65,0.7555727083333332,0.0022612650090476855,0.0802463358806453
PCDHA5,-0.9009874305555563,0.0022768983363371975,0.08065553386016092
BAZ2B,0.31653868055555634,0.002282179639721663,0.08069721531821564
ZBTB37,-0.33160041666666773,0.002326622505390973,0.08095822735572837
FAM22D,-0.6181341666666667,0.002319051992957212,0.08095822735572837
ZNF254,0.2963801388888889,0.002324919783145115,0.08095822735572837
OR13A1,-0.4136840972222223,0.002298234652548413,0.08095822735572837
RANBP17,-0.7231100694444446,0.002306096022966551,0.08095822735572837
FERMT1,-0.8803565277777787,0.0023236854132582144,0.08095822735572837
SMYD4,0.24388041666666993,0.0023038655032048103,0.08095822735572837
SLC45A3,-0.6898650694444441,0.002311962392352354,0.08095822735572837
TRIM16,-0.2428125694444443,0.0022945698132035815,0.08095822735572837
CTBP2,-0.16103020833333304,0.0023376196046031575,0.08105397076983788
COX15,-0.18016326388889148,0.002335463706871148,0.08105397076983788
ARAP2,0.43207993055555427,0.0023481628688010875,0.08127620070533342
C10orf88,-0.17600444444444108,0.002369821289871326,0.08131009870657988
TGIF1,0.269768749999999,0.002369196174746576,0.08131009870657988
CLDN4,0.577102083333334,0.002359363851328299,0.08131009870657988
CHST5,0.4942434722222222,0.002366080405777974,0.08131009870657988
PAX1,-0.9796047916666667,0.0023587575199790363,0.08131009870657988
ZNF587,0.3301993750000012,0.002399840569408755,0.08219662995570753
ZNF763,0.3123302777777788,0.002418096516370047,0.08267787393362631
CRIP2,0.31808076388889006,0.0024240280328856048,0.08273679015022742
DTNA,0.42878277777777996,0.002450224891613022,0.08334155946213151
ELF3,0.8384705555555572,0.0024463705358328184,0.08334155946213151
ABTB2,-0.5360784722222212,0.002483795456001406,0.08360225151526972
ALDOB,-0.4953531944444447,0.002464437217996296,0.08360225151526972
C10orf140,0.432583819444444,0.0024742486873334997,0.08360225151526972
PFDN2,-0.2509713888888889,0.0024817701561434453,0.08360225151526972
TMEM87A,0.2114320833333334,0.002477480859491885,0.08360225151526972
VWA3B,0.8093654166666662,0.002469875788141997,0.08360225151526972
ABL2,-0.29820736111111223,0.0024876560089742007,0.08360225151526972
PABPC3,-0.2369332638888899,0.002507572518146185,0.0841277742436075
ZNF708,0.30237618055555426,0.0025159135901129987,0.08426381802661254
FGFR3,0.8427734027777749,0.002538124700064038,0.08486314898513433
IQCK,0.2875548611111114,0.002548995451827095,0.08508191949562086
LOC645323,0.5173811805555566,0.0025654305371389827,0.0854853633222922
CITED2,0.3506755555555543,0.0025698983586106695,0.08548934302924834
DACH1,-0.7154994444444442,0.0025908954300964335,0.08604223674948629
ID2B,0.3830849305555557,0.0025962264528470954,0.08607388206235059
RAPGEF1,-0.35767631944444567,0.0026123460626589156,0.08646249762941798
ZNF799,0.28570951388888943,0.002624569813895456,0.08648319154097221
KCTD14,0.6995948611111116,0.002626168125633795,0.08648319154097221
FBXO4,0.33664562500000095,0.0026179200167708557,0.08648319154097221
SEMA4F,-0.4846785416666677,0.002642244396377623,0.08686709838258205
HP,1.3292377083333315,0.00264934589327674,0.08695515903475912
TRAM1L1,-0.8919113194444446,0.0026548392891490593,0.0869902340411175
GALNT13,-1.340231736111111,0.002669226856585156,0.08731613976782723
LGR6,1.3243844444444433,0.0026881829259235495,0.08779016000607473
PABPC1L,0.6475703472222261,0.00269851658545048,0.08798148601982825
WDR93,0.7062895833333322,0.0027073347791286306,0.08810839547118353
LOC100130987,0.3722912499999995,0.002714675679994162,0.08810839547118353
RCBTB2,0.31572381944444317,0.002716393420154668,0.08810839547118353
UCK2,-0.28060631944444125,0.002720335506155056,0.08810839547118353
SHROOM3,0.5901138194444453,0.0027371544425223017,0.08850732950655996
SLC1A1,-0.6872783333333334,0.0027475102005174988,0.0886848795668788
AMOTL2,-0.49872368055555505,0.002751667168656972,0.0886848795668788
DNM3,-0.6058254166666668,0.002763301411691632,0.08891408470353107
OFD1,0.3098091666666658,0.002772242928712101,0.08905603918052273
CSRP1,0.4981549999999988,0.0027774077420956883,0.0890764049096268
CWF19L2,0.19053152777777882,0.0027929902680119798,0.08928485962457809
LOC442421,-0.511769375000001,0.0027892727046901406,0.08928485962457809
PREP,-0.23908659722222403,0.0028039663870726645,0.08934518504027322
CUL2,-0.19116673611111246,0.002802788052042549,0.08934518504027322
FAM125A,0.2545655555555566,0.0028228662459817114,0.08980186148220137
STK19,0.23179812500000097,0.002829914613068465,0.0898806482922876
CXCR7,0.37262465277777856,0.002853563782854123,0.09048558704985817
TBC1D10A,-0.35815222222222154,0.0028634701827266866,0.09065350047086418
SLC5A7,-0.146659375,0.002885013090933217,0.09104230717134358
C6orf195,0.4723770833333336,0.0028818054963304176,0.09104230717134358
GLTP,-0.21007701388888833,0.0029071074188103028,0.09109672836415204
RHPN1,0.5080168749999991,0.002899496875739081,0.09109672836415204
AGBL2,0.754564999999999,0.002914539274722871,0.09109672836415204
ZNF320,0.29727638888889096,0.0029117291318510713,0.09109672836415204
CPA5,0.7088404166666669,0.0029131499951715787,0.09109672836415204
C21orf15,0.944935416666667,0.0028938989885336575,0.09109672836415204
PWRN1,-0.23547451388888885,0.0029291284558040868,0.09140740546207674
WDR90,0.5598935416666677,0.0029383744437402955,0.09155062054506213
NKX2-8,-0.5741534722222221,0.002943133547210404,0.09155380623126036
MLXIP,-0.44789333333333303,0.0029497674597133566,0.09161521051811153
KHNYN,0.39389479166666774,0.0029554432337462115,0.09164670974045823
C1orf63,0.4378762500000004,0.0029601066951707015,0.09164676791662361
PIP4K2A,-0.4653229166666666,0.0029684443881709726,0.09176040357144861
RGS6,0.886094930555557,0.0029797666578829144,0.09186232401265067
EDIL3,-0.9188940277777782,0.0029810866083454287,0.09186232401265067
DAZ2,-0.6289509027777779,0.0029888814278057805,0.0919583863390636
SNHG11,0.33265569444444587,0.003032645387699356,0.09244656544218781
MMS19,-0.19827131944444432,0.0030265371393122685,0.09244656544218781
SLC24A5,0.5251986805555555,0.003018686357043112,0.09244656544218781
PKP4,-0.3777028472222206,0.003037664357866395,0.09244656544218781
MPV17L,0.47127979166666645,0.003014380816113777,0.09244656544218781
KIF5B,-0.19056333333333342,0.0030228863101501415,0.09244656544218781
PRKAA1,0.20288423611111028,0.003033475513074555,0.09244656544218781
SLC24A2,-0.9360589583333336,0.0030430176123047675,0.0924663466119192
SHB,-0.42800791666666615,0.0030529392939328483,0.09262467055357994
RAB25,-0.32712097222222214,0.003059546938599417,0.0926821152740594
